Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,dataset_family
32.0,6,130.8,960.1684865966164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244.0,66.0,4410.0,1224.4,1330.6201728684428,1224.4,0.0010861873626708,10.0,1770550.0444444446,BENIGN,
24.8,6,201.1,118.58600537754494,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,880.0,60.0,230.0,88.0,51.96366251739981,88.0,0.0084327936172485,10.0,2700.222222222222,BENIGN,
27.2,6,103.0,95.35066222305072,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5602.0,66.0,1514.0,560.2,663.08249863799,560.2,0.0104878187179565,10.0,439678.4000000001,BENIGN,
32.0,6,147.1,146.55252657251273,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7196.0,66.0,2962.0,719.6,1087.203057799641,719.6,0.0069351911544799,10.0,1182010.4888888896,BENIGN,
30.8,6,115.6,259.46502363100984,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6714.0,60.0,1514.0,671.4,729.8085289230928,671.4,0.0040129899978637,10.0,532620.4888888889,BENIGN,
25.6,6,51.2,378.499467576299,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,17151.0,60.0,4410.0,1715.1,1433.0787719684731,1715.1,0.0026591062545776,10.0,2053714.7666666668,BENIGN,
29.6,6,233.4,3322.22099009901,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,808.0,66.0,214.0,80.8,46.80170937049201,80.8,0.000481104850769,10.0,2190.4,BENIGN,
16.8,6,76.3,65.21704787523518,0.0,0.0,0.0,0.4,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1674.0,66.0,345.0,167.4,98.19391246123378,167.4,0.0153953075408935,10.0,9642.044444444444,BENIGN,
29.6,6,80.8,1286.8331594772044,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15134.0,60.0,2962.0,1513.4,966.3346786238768,1513.4,0.0013431072235107,10.0,933802.711111111,BENIGN,
32.0,6,62.1,360.38493263678856,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13306.0,66.0,4410.0,1330.6,1574.8758822346747,1330.6,0.0027750968933105,10.0,2480234.0444444446,BENIGN,
21.2,6,116.1,84.20132977869142,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.7,0.7,799.0,60.0,112.0,79.9,23.29735321161326,79.9,0.0118765115737915,10.0,542.7666666666667,BENIGN,
23.6,6,180.7,62.28973170130422,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1590.0,60.0,358.0,159.0,135.43017881304496,159.0,0.0162744045257568,10.0,18341.33333333333,BENIGN,
22.4,6,207.2,50.82643316154097,0.1,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1442.0,60.0,411.0,144.2,121.71715847269304,144.2,0.0210232019424438,10.0,14815.066666666668,BENIGN,
26.4,6,78.6,144.06732271970048,0.1,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,2602.0,66.0,1514.0,260.2,449.31770497054754,260.2,0.0074003934860229,10.0,201886.4,BENIGN,
32.0,6,114.4,699.7854413801158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244.0,66.0,2962.0,1224.4,915.7956103847628,1224.4,0.0017431020736694,10.0,838681.6000000001,BENIGN,
32.0,6,64.0,332881.2698412698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,3.0994415283203125e-06,10.0,0.0,BENIGN,
30.8,6,146.2,2922.2490071762,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6564.0,66.0,1514.0,656.4,738.4193629337976,656.4,0.0003599882125854,10.0,545263.1555555556,BENIGN,
32.0,6,130.0,100.27575028031664,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3021.0,66.0,2245.0,302.1,683.3693405147436,302.1,0.0119976043701171,10.0,466993.6555555556,BENIGN,
32.0,6,80.7,850.4955795279423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692.0,66.0,1514.0,1369.2,457.8978051923813,1369.2,0.0012599945068359,10.0,209670.4,BENIGN,
41.6,6,87.6,17063.889340927584,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7736.0,78.0,2858.0,773.6,979.5898461431022,773.6,5.8698654174804685e-05,10.0,959596.2666666668,BENIGN,
32.0,6,56.0,2729.955740692528,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22380.0,1514.0,2962.0,2238.0,763.1630086539689,2238.0,0.0004088878631591,10.0,582417.7777777778,BENIGN,
32.0,6,64.0,2589.875887619636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22380.0,1514.0,5858.0,2238.0,1407.2030572893325,2238.0,0.0004115104675292,10.0,1980220.4444444445,BENIGN,
28.8,6,57.2,92.1897996324984,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,15619.0,60.0,4410.0,1561.9,1766.9635253734016,1561.9,0.0108911991119384,10.0,3122160.1,BENIGN,
24.0,6,107.0,26.66531039884446,0.2,0.0,0.0,0.1,0.7,0.0,0.0,7.0,0.0,2.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1056.0,60.0,230.0,105.6,67.70393062608863,105.6,0.0375020027160644,10.0,4583.822222222222,BENIGN,
28.8,6,123.6,56.9203878014092,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,907.0,60.0,172.0,90.7,41.51050737129362,90.7,0.0175686120986938,10.0,1723.122222222222,BENIGN,
22.4,6,120.5,31.27062563558121,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1398.0,66.0,214.0,139.8,63.35403170543555,139.8,0.0320555925369262,10.0,4013.733333333333,BENIGN,
32.0,6,63.6,889.6792805022909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,66.0,2962.0,1514.0,682.5937461054139,1514.0,0.0011505842208862,10.0,465934.2222222223,BENIGN,
29.6,6,78.5,192.84954319948872,0.1,0.0,0.2,0.5,0.8,0.0,0.0,8.0,0.0,1.0,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1612.0,60.0,583.0,161.2,163.03292101086006,161.2,0.0054118871688842,10.0,26579.73333333334,BENIGN,
22.4,6,61.3,279.7116391354509,0.0,0.1,0.0,0.0,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,7876.0,60.0,2962.0,787.6,1025.779183515309,787.6,0.0039218187332153,10.0,1052222.933333333,BENIGN,
29.6,6,114.1,453.6982270922799,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9342.0,60.0,1514.0,934.2,748.5205853326058,934.2,0.0026731014251708,10.0,560283.0666666668,BENIGN,
29.6,6,233.4,338.5588479824356,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,824.0,66.0,230.0,82.4,51.86135362676141,82.4,0.0032446146011352,10.0,2689.599999999999,BENIGN,
12.8,17,73.7,114.99939680415876,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,878.0,60.0,178.0,87.8,37.891071947535785,87.8,0.0090924024581909,10.0,1435.7333333333331,BENIGN,
32.0,6,80.8,525.2334201562813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692.0,66.0,1514.0,1369.2,457.8978051923813,1369.2,0.00191330909729,10.0,209670.4,BENIGN,
32.0,6,79.2,27.848479134409303,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11082.0,66.0,5858.0,1108.2,1920.5442399949493,1108.2,0.0369875192642211,10.0,3688490.177777778,BENIGN,
14.0,17,80.3,141.02387885064118,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,826.0,60.0,123.0,82.6,21.08817467471073,82.6,0.0272559881210327,10.0,444.7111111111111,BENIGN,
32.0,6,64.0,851.065073148956,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35412.0,1514.0,10202.0,3541.2,2830.913036852637,3541.2,0.0011751890182495,10.0,8014068.622222221,BENIGN,
32.0,6,64.0,536.3080031199253,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15230.0,156.0,2962.0,1523.0,661.6526446876958,1523.0,0.0019057989120483,10.0,437784.2222222223,BENIGN,
27.2,6,82.7,75.65497051762358,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,15664.0,66.0,4410.0,1566.4,1473.0910207979532,1566.4,0.0132274866104125,10.0,2169997.155555556,BENIGN,
15.6,17,63.5,103.55078904228634,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,3620.0,60.0,1514.0,362.0,608.1607974504403,362.0,0.0098236083984375,10.0,369859.5555555556,BENIGN,
32.0,6,215.2,1117.6763397020811,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750.0,66.0,156.0,75.0,28.46049894151541,75.0,0.0059633016586303,10.0,810.0,BENIGN,
46.0,6,93.5,24456.58309037901,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9176.0,94.0,2858.0,917.6,962.7635223667336,917.6,5.748271942138672e-05,10.0,926913.6,BENIGN,
22.4,6,63.5,170.03912156875464,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,6819.0,60.0,1514.0,681.9,726.2164430954605,681.9,0.0058986902236938,10.0,527390.3222222222,BENIGN,
32.0,6,64.0,2673.0635396086927,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14177.0,551.0,1514.0,1417.7,304.5273386742149,1417.7,0.0013166904449462,10.0,92736.89999999998,BENIGN,
25.6,6,102.7,67.91262348142739,0.0,0.1,0.0,0.3,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1090.0,66.0,230.0,109.0,55.77932711438292,109.0,0.0157868146896362,10.0,3111.333333333333,BENIGN,
27.2,6,69.6,32.64199679207061,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,6844.0,66.0,2962.0,684.4,988.3358853255417,684.4,0.032691478729248,10.0,976807.8222222222,BENIGN,
31.6,6,62.4,150.03072652675783,0.0,0.1,0.1,0.3,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,863.0,66.0,164.0,86.3,39.01011264901563,86.3,0.0115847110748291,10.0,1521.7888888888892,BENIGN,
32.0,6,197.2,750.6987399770904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.002153992652893,10.0,0.0,BENIGN,
20.8,6,78.3,300.2558504126966,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6.0,0.0,1.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,1.0,1.0,1798.0,66.0,441.0,179.8,130.4392578942398,179.8,0.0033306837081909,10.0,17014.4,BENIGN,
28.8,6,55.3,39.03442858818033,0.1,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,1.0,0.0,0.1,0.5,0.0,0.0,0.0,0.3,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,962.0,60.0,156.0,96.2,41.92533044990025,96.2,0.0260915994644165,10.0,1757.7333333333331,BENIGN,
32.0,6,64.0,650.4107804673811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932.0,1514.0,4410.0,2093.2,1012.4501414335864,2093.2,0.001579999923706,10.0,1025055.2888888888,BENIGN,
27.2,6,114.0,57.07926148000669,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1263.0,66.0,344.0,126.3,92.34482479633964,126.3,0.0176200866699218,10.0,8527.566666666664,BENIGN,
27.2,6,94.0,134.43368226719403,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,7015.0,66.0,1514.0,701.5,700.9921936480858,701.5,0.007591700553894,10.0,491390.0555555556,BENIGN,
24.8,6,90.2,167.13171128236598,0.1,0.1,0.0,0.3,0.6,0.0,0.0,6.0,1.0,1.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1095.0,66.0,214.0,109.5,54.09713485943595,109.5,0.0059850931167602,10.0,2926.5,BENIGN,
27.2,6,80.8,209.57373772703423,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,9426.0,60.0,1514.0,942.6,738.1749566780674,942.6,0.0048126935958862,10.0,544902.2666666666,BENIGN,
29.6,6,95.8,166.8557880122368,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9470.0,66.0,1514.0,947.0,732.4038048326438,947.0,0.0067494869232177,10.0,536415.3333333334,BENIGN,
25.6,6,50.8,128.85409882399205,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,10874.0,60.0,2962.0,1087.4,968.7293166250772,1087.4,0.0077611207962036,10.0,938436.488888889,BENIGN,
25.6,6,66.9,80.07881291859817,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,13680.0,60.0,2962.0,1368.0,1269.2338896620538,1368.0,0.01248779296875,10.0,1610954.6666666667,BENIGN,
32.0,6,82.3,2342.0090457311967,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30250.0,1514.0,8754.0,3025.0,2427.779827103127,3025.0,0.000726294517517,10.0,5894114.888888889,BENIGN,
32.0,6,64.0,1000.000953675226,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19969.0,1514.0,3447.0,1996.9,788.6678571419587,1996.9,0.0010175943374633,10.0,621996.988888889,BENIGN,
13.6,17,76.8,121.1960378645153,0.0,0.1,0.0,0.1,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1047.0,60.0,230.0,104.7,69.18582064106616,104.7,0.0102131843566894,10.0,4786.677777777777,BENIGN,
24.8,6,80.5,156.34287077487363,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1412.0,60.0,569.0,141.2,157.4602595365997,141.2,0.0070309877395629,10.0,24793.733333333334,BENIGN,
32.0,6,64.0,2896.01878063937,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15080.0,1454.0,1514.0,1508.0,18.97366596101028,1508.0,0.0004138946533203,10.0,360.0,BENIGN,
36.8,6,93.5,14926.348754448398,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11876.0,66.0,2858.0,1187.6,1278.1990107612785,1187.6,6.999969482421876e-05,10.0,1633792.711111111,BENIGN,
32.0,6,97.6,334.5593771935422,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12334.0,66.0,2962.0,1233.4,903.50628110711,1233.4,0.0029891014099121,10.0,816323.6000000001,BENIGN,
32.8,6,231.4,7663.628722821122,0.0,0.1,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,668.0,66.0,74.0,66.8,2.529822128134703,66.8,0.0002781867980957,10.0,6.399999999999998,BENIGN,
29.6,6,82.6,320.1441078366269,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,13856.0,66.0,2962.0,1385.6,794.2290741481467,1385.6,0.0083226919174194,10.0,630799.8222222222,BENIGN,
32.0,6,214.8,264.59981705201403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0042557001113891,10.0,0.0,BENIGN,
27.2,6,134.0,98.55523886281983,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2162.0,66.0,906.0,216.2,252.1343557180047,216.2,0.0140863895416259,10.0,63571.73333333333,BENIGN,
32.0,6,64.0,4668.637577916295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0002301931381225,10.0,0.0,BENIGN,
32.0,6,64.0,563.0013825688935,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15625.0,1514.0,1999.0,1562.5,153.3704665181664,1562.5,0.0018179893493652,10.0,23522.5,BENIGN,
32.0,6,69.9,429.31318962517145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932.0,66.0,5858.0,2093.2,1556.553229271507,2093.2,0.0023421049118041,10.0,2422857.9555555563,BENIGN,
30.8,6,62.4,460.9783815270313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15134.0,60.0,2962.0,1513.4,684.0091292438199,1513.4,0.0034939050674438,10.0,467868.4888888888,BENIGN,
32.0,6,64.0,5099.457750759879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484.0,1514.0,4410.0,1948.4,977.3255115648806,1948.4,0.0004812955856323,10.0,955165.1555555556,BENIGN,
32.0,6,97.4,654.021300151253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692.0,66.0,2962.0,1369.2,821.9517152620476,1369.2,0.0015567064285278,10.0,675604.6222222222,BENIGN,
18.0,6,77.9,117.92153753591651,0.1,0.1,0.0,0.1,0.6,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,819.0,60.0,157.0,81.9,33.945871946706895,81.9,0.0101774215698242,10.0,1152.3222222222223,BENIGN,
25.6,6,59.2,159.50713813062362,0.0,0.1,0.0,0.2,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,901.0,66.0,176.0,90.1,40.577634781298485,90.1,0.0069068193435668,10.0,1646.5444444444445,BENIGN,
