Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,label
7.28,17,81.19,5437.121153197999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.09,0.0,1.0,1.0,6090,60,70,60.9,2.876234912646612,60.9,0.0001839208602905,100,8.272727272727263,DoS/DDoS
10.8,17,110.9,141.7133435370357,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,1335,54,357,133.5,119.53172521692028,133.5,0.0079436063766479,10,14287.833333333334,Spoofing
20.0,6,64.0,20687.07274969174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.83393669128418e-05,100,0.0,DoS/DDoS
28.0,6,68.5,116.58260393416924,0.0,0.1,0.0,0.1,0.8,0.0,0.0,8,1,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,7986,60,1514,798.6,754.5954324448743,798.6,0.008839988708496,10,569414.2666666668,Reconnaissance
7.2,17,133.0,55.74789000093039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.1,0.0,1.0,1.0,1896,75,348,189.6,103.5591081889415,189.6,0.0185411930084228,10,10724.488888888887,Reconnaissance
8.72,17,69.22,3446.004190116256,0.0,0.0,0.0,0.02,0.03,0.0,0.0,3,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,54031,66,554,540.31,78.33542163560674,540.31,0.0002902007102966,100,6136.438282828284,DoS/DDoS
14.4,17,68.9,114.48054872440136,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.9,0.9,856,60,121,85.6,20.095328368111385,85.6,0.0097092866897583,10,403.8222222222223,Benign
8.0,17,66.83,1575.5207218171645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53970,60,776,539.7,86.30946200923296,539.7,0.0006347298622131,100,7449.323232323228,DoS/DDoS
33.6,6,148.4,117.62753978826332,0.0,0.2,0.0,0.4,0.9,0.0,0.0,9,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5154,66,2962,515.4,930.3155020386006,515.4,0.0111917972564697,10,865486.9333333333,Benign
22.0,6,113.1,456.8112658875807,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0029022932052612,10,0.0,Reconnaissance
0.0,1,64.0,29020.30028367813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.448009490966797e-05,100,0.0,DoS/DDoS
32.0,6,130.8,188.07188721885424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,1514,790.0,763.1630086539689,790.0,0.005317211151123,10,582417.7777777778,Benign
20.0,6,64.0,98805.74793875148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0120868682861329e-05,100,0.0,DoS/DDoS
0.0,1,64.0,37342.45014245014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.678871154785156e-05,100,0.0,DoS/DDoS
20.0,6,64.0,75586.66426383132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3239383697509766e-05,100,0.0,DoS/DDoS
0.0,1,63.36,1466.3399046983104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,90042,60,1514,900.42,581.4947854061511,900.42,0.0006819796562194,100,338136.1854545457,DoS/DDoS
19.8,6,63.36,28096.89174705252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.559112548828125e-05,100,0.0,DoS/DDoS
18.8,6,79.3,91.08804756909832,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,3163,60,1514,316.3,526.2661029470843,316.3,0.0109786987304687,10,276956.0111111111,Benign
0.0,1,64.0,158995.6027293404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.301403045654297e-06,100,0.0,DoS/DDoS
32.0,6,97.4,4027.5628961014017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,66,2962,1658.8,1068.4282121155563,1658.8,0.0002485990524291,10,1141538.8444444444,Benign
32.0,6,173.8,750.5241120157466,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9258,66,1500,925.8,740.0002702702209,925.8,0.0014129161834716,10,547600.3999999999,Spoofing
29.6,6,193.0,120.72475656756671,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,670,60,82,67.0,5.597618541248888,67.0,0.0083880901336669,10,31.33333333333333,Benign
32.0,6,130.8,750.1885172598819,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9106,66,1514,910.6,730.6362828232511,910.6,0.0013332843780517,10,533829.3777777778,Benign
1.88,47,70.76,695.0725348588246,0.0,0.01,0.01,0.01,0.06,0.0,0.0,6,1,0,1,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.05,0.04,0.0,0.95,0.95,49937,60,592,499.37,198.924870595444,499.37,0.0014387083053588,100,39571.10414141414,DoS/DDoS
20.0,6,64.0,40634.605696570434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.460956573486328e-05,100,0.0,DoS/DDoS
20.4,6,104.2,96.50752745571306,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1636,60,441,163.6,130.57326593823782,163.6,0.0118635892868042,10,17049.377777777776,Benign
20.8,6,87.4,84.25308644455247,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,1163,60,303,116.3,99.03652524868454,116.3,0.011962890625,10,9808.23333333333,Reconnaissance
20.0,6,64.0,40306.59235056698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.48098373413086e-05,100,0.0,DoS/DDoS
27.2,6,183.3,397.0637963515189,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,3714,60,1514,371.4,604.395786440199,371.4,0.0025323867797851,10,365294.2666666666,Benign
32.0,6,180.4,884.501054407423,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4180,66,3586,418.0,1113.1217363792696,418.0,0.0017382860183715,10,1239040.0,Benign
20.0,6,64.0,23084.946887555725,0.0,0.0,0.99,0.01,0.01,0.0,0.0,1,0,0,99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6287,60,347,62.87,28.70000000000001,62.87,4.331827163696289e-05,100,823.6900000000005,DoS/DDoS
26.4,6,76.8,120.01625281133576,0.0,0.6,0.0,0.0,0.2,0.0,0.0,2,6,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1038,60,230,103.8,63.710804944425774,103.8,0.0106184005737304,10,4059.066666666668,Reconnaissance
35.0,6,65.58,1108.129658153304,0.11,0.24,0.12,0.15,0.91,0.0,0.0,91,24,11,12,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,40900,60,2962,409.0,661.420708426455,409.0,0.0009024405479431,100,437477.3535353536,DoS/DDoS
20.0,6,64.0,42443.87775753896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.357006072998047e-05,100,0.0,DoS/DDoS
20.0,6,64.0,17056.256353950634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.8629512786865234e-05,100,0.0,DoS/DDoS
0.0,47,65.91,1534.7784722120575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,1.0,57292,70,578,572.92,50.8,572.92,0.0006522798538208,100,2580.6400000000003,DoS/DDoS
10.4,17,70.0,75.70030339291097,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,632,60,86,63.2,8.230026326405849,63.2,0.0154557943344116,10,67.73333333333333,Reconnaissance
20.0,6,64.0,32436.037429433145,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.086090087890625e-05,100,0.0,DoS/DDoS
0.0,1,64.0,13442.851190666966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.439851760864258e-05,100,0.0,DoS/DDoS
10.24,6,65.0,1394.6240706505114,0.0,0.0,0.01,0.0,0.49,0.0,0.0,49,0,0,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.01,0.0,0.99,0.99,91109,60,1514,911.09,584.5365097340979,911.09,0.0007204294204711,100,341682.9312121211,DoS/DDoS
19.2,6,81.6,77.65173296701059,0.1,0.1,0.0,0.1,0.5,0.0,0.0,5,1,1,0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1248,66,262,124.8,78.85965029369864,124.8,0.0163811206817626,10,6218.844444444444,Reconnaissance
8.48,17,65.61,7914.527785640154,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,6012,60,66,60.12,0.8442317648177383,60.12,0.0001263499259948,100,0.712727272727273,DoS/DDoS
8.0,0,39.6,31.327451210321623,0.1,0.0,0.0,0.1,0.2,0.0,0.0,2,0,1,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.3,0.0,0.7,0.7,743,60,99,74.3,17.42316465704973,74.3,0.0424288034439086,10,303.5666666666667,Reconnaissance
32.0,6,147.5,134.52465946303084,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6558,66,2962,655.8,1006.2482353331662,655.8,0.0075634956359863,10,1012535.511111111,Benign
19.8,6,63.36,17397.25413745904,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.748987197875977e-05,100,0.0,DoS/DDoS
28.0,6,55.2,49.246491705960814,0.1,0.1,0.0,0.2,0.8,0.0,0.0,8,1,1,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,914,60,317,91.4,79.39661341784185,91.4,0.024696397781372,10,6303.822222222224,Benign
27.2,6,132.7,50.76270458223047,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1641,60,709,164.1,199.5798085979641,164.1,0.0196996927261352,10,39832.099999999984,Benign
24.4,6,161.5,51.12685464642869,0.0,0.1,0.0,0.4,0.8,0.0,0.0,8,1,0,0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,942,60,175,94.2,41.21434485979636,94.2,0.0202448844909667,10,1698.6222222222225,Spoofing
8.4,0,70.3,201.9881435678133,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.6,0.6,808,60,156,80.8,30.334432214527727,80.8,0.0109247922897338,10,920.1777777777776,Benign
8.0,17,64.0,98922.2641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.010894775390625e-05,100,0.0,DoS/DDoS
28.0,6,79.8,136.22691147191702,0.0,0.1,0.0,0.1,0.7,0.0,0.0,7,1,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,734,50,156,73.4,29.69549161442225,73.4,0.007819390296936,10,881.8222222222223,Spoofing
7.92,17,63.36,14967.362523641295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,16098,60,162,160.98,10.199999999999998,160.98,6.681203842163086e-05,100,104.03999999999996,DoS/DDoS
20.0,6,64.0,22325.565550646723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.480123519897461e-05,100,0.0,DoS/DDoS
24.0,6,68.1,69.88759476797468,0.0,0.1,0.0,0.4,0.6,0.0,0.0,6,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,911,60,172,91.1,35.61975107530465,91.1,0.0159615993499755,10,1268.7666666666669,Benign
20.0,6,64.0,45789.34497816594,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1839141845703124e-05,100,0.0,DoS/DDoS
32.0,6,163.8,132.8463287787512,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3008,66,1514,300.8,495.4900604452122,300.8,0.0075303077697753,10,245510.40000000005,Benign
22.4,6,57.8,43.86255304641731,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.1,0.0,0.0,0.0,1.0,1.0,1224,62,344,122.4,88.43227163579293,122.4,0.0235849857330322,10,7820.266666666667,Benign
50.0,6,64.0,332881.2698412698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,840,66,86,84.0,6.324555320336759,84.0,3.0994415283203125e-06,10,40.0,Spoofing
32.0,6,110.0,109.38761458917418,0.2,0.0,0.0,0.2,1.0,0.0,0.0,10,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,757,66,156,75.7,28.300176677893727,75.7,0.0107217073440551,10,800.9000000000001,Benign
28.0,6,151.3,115.16770046486596,0.0,0.1,0.0,0.4,0.8,0.0,0.0,8,1,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1220,60,317,122.0,83.45324705752583,122.0,0.0087424993515014,10,6964.444444444444,Reconnaissance
27.2,6,134.0,19.769961075702057,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1111,66,214,111.1,47.57788935582952,111.1,0.0530718803405761,10,2263.655555555556,Reconnaissance
1.2,47,68.52,1353.6169677175749,0.02,0.01,0.0,0.02,0.04,0.0,0.0,4,1,2,0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.04,0.02,0.0,0.96,0.96,52890,58,590,528.9,146.15810589629282,528.9,0.0007815814018249,100,21362.191919191948,DoS/DDoS
1.88,1,63.28,891.9818894439447,0.01,0.01,0.0,0.01,0.05,0.0,0.0,5,1,1,0,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.01,0.9,0.0,0.99,0.99,85348,60,1514,853.48,605.6500719862664,853.48,0.0011221385002136,100,366812.00969696976,DoS/DDoS
20.0,6,64.0,46947.66062234162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1300315856933595e-05,100,0.0,DoS/DDoS
17.6,17,57.2,145.3403330041409,0.1,0.1,0.0,0.0,0.3,0.0,0.0,3,1,1,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,642,60,74,64.2,5.028805910838963,64.2,0.0083301067352294,10,25.28888888888889,Reconnaissance
0.52,47,67.65,2359.8771197407364,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1.0,1.0,58308,78,592,583.08,63.49448079092458,583.08,0.000425591468811,100,4031.549090909091,DoS/DDoS
32.0,6,136.6,89.7803388031012,0.2,0.0,0.0,0.5,1.0,0.0,0.0,10,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1500,66,573,150.0,155.8254008676235,150.0,0.0112179994583129,10,24281.555555555555,Benign
8.0,17,64.0,32635.4186118892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.065109252929688e-05,100,0.0,DoS/DDoS
20.0,6,63.62,37203.3351073266,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6879310607910155e-05,100,0.0,DoS/DDoS
20.0,6,64.0,8782.779127230086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001138591766357,100,0.0,DoS/DDoS
20.0,6,64.0,23562.181899893265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.244089126586914e-05,100,0.0,DoS/DDoS
23.2,6,115.5,230.26016304795365,0.1,0.1,0.0,0.1,0.6,0.0,0.0,6,1,1,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1313,60,349,131.3,104.5860092619148,131.3,0.0063147068023681,10,10938.233333333332,Reconnaissance
42.8,6,93.5,19756.49552520019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7748,78,1462,774.8,724.3959629312626,774.8,5.061626434326172e-05,10,524749.5111111111,Reconnaissance
20.0,6,64.0,15966.744070958164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.294012069702149e-05,100,0.0,DoS/DDoS
30.8,6,162.2,170.5320507086691,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2255,66,1514,225.5,453.8294466720584,225.5,0.0061091184616088,10,205961.16666666663,Benign
20.0,6,67.44,2674.4441397955734,0.0,0.0,0.0,0.99,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7538,60,1514,75.38,145.55770697770032,75.38,0.0003739094734191,100,21187.04606060607,DoS/DDoS
32.8,6,80.2,258.4848242073152,0.0,0.1,0.0,0.2,1.0,0.0,0.0,10,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17332,66,7791,1733.2,2326.579836011077,1733.2,0.0043494939804077,10,5412973.733333333,Reconnaissance
10.0,6,64.0,4292.780381962213,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0002329587936401,100,328181.8181818182,DoS/DDoS
20.0,6,64.0,32123.02979244849,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1130313873291014e-05,100,0.0,DoS/DDoS
30.52,6,125.58,132.2260024362625,0.04,0.05,0.0,0.17,0.88,0.0,0.0,88,5,4,0,0.23,0.66,0.0,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.01,0.0,0.0,0.99,0.99,62360,60,9239,623.6,1286.109881099832,623.6,0.0075628185272216,100,1654078.6262626238,DoS/DDoS
28.8,6,123.8,79.74295502853731,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1204,60,504,120.4,137.69063552439258,120.4,0.01285400390625,10,18958.711111111115,Benign
20.0,6,64.0,13039.55729652428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.66897201538086e-05,100,0.0,DoS/DDoS
22.4,6,153.2,37.34966602343936,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1660,66,352,166.0,93.27140802816024,166.0,0.0290804862976074,10,8699.555555555555,Reconnaissance
33.32,6,64.0,2345.204253939143,0.1,0.0,0.01,0.35,0.99,0.0,0.0,99,0,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,106483,60,2962,1064.83,999.5065960035204,1064.83,0.0004264020919799,100,999013.4354545448,DoS/DDoS
10.24,17,66.63,1242.638920161644,0.0,0.07,0.02,0.0,0.06,0.0,0.0,6,7,0,2,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.09,0.9,0.0,0.0,0.01,0.0,1.0,1.0,49897,60,554,498.97,151.1528395667477,498.97,0.0008256077766418,100,22847.180909090966,DoS/DDoS
